Source0,titre,type_offre,type_bien,zone,prix,pieces,surface_m2,source8,source,raison_rejet
COIN D'AFRIQUE,Location Boutique à Hedrzanawé,LOCATION,BOUTIQUE,hedzranawoe,100000.0,Non spécifié,,CoinAfrique,coinafrique,prix_ou_surface_manquant
COIN D'AFRIQUE,Location boutique a Avedji Léo 2000,LOCATION,BOUTIQUE,avedji leo,100000.0,Non spécifié,,CoinAfrique,coinafrique,prix_ou_surface_manquant
COIN D'AFRIQUE,Location boutique a Agoè logope,LOCATION,BOUTIQUE,agoe,100000.0,Non spécifié,,CoinAfrique,coinafrique,prix_ou_surface_manquant
COIN D'AFRIQUE,Location boutique - Kégué,LOCATION,BOUTIQUE,kegue,100000.0,Non spécifié,,CoinAfrique,coinafrique,prix_ou_surface_manquant
COIN D'AFRIQUE,Location boutique - Gbossimé,LOCATION,BOUTIQUE,gbossime,70000.0,Non spécifié,,CoinAfrique,coinafrique,prix_ou_surface_manquant
COIN D'AFRIQUE,Location boutique - Togo,LOCATION,BOUTIQUE,togo,70000.0,Non spécifié,,CoinAfrique,coinafrique,zone_invalide
COIN D'AFRIQUE,Location boutique staffée a djodjolé au bord de la rue de 28 m,LOCATION,BOUTIQUE,djodjole au bord de la rue de,50000.0,Non spécifié,,CoinAfrique,coinafrique,prix_ou_surface_manquant
COIN D'AFRIQUE,Location boutique - Rue de 28m,LOCATION,BOUTIQUE,rue de 28m,50000.0,Non spécifié,,CoinAfrique,coinafrique,prix_ou_surface_manquant
COIN D'AFRIQUE,Location boutique - Adidogomé,LOCATION,BOUTIQUE,adidogome,35000.0,Non spécifié,,CoinAfrique,coinafrique,prix_ou_surface_manquant
COIN D'AFRIQUE,Location entrepôt avec bureaux à Agoé camp fir,LOCATION,BUREAU/COMMERCE,agoe camp fir,7.0E7,Non spécifié,,CoinAfrique,coinafrique,prix_ou_surface_manquant
COIN D'AFRIQUE,Location bureau meublé à Forever,LOCATION,BUREAU/COMMERCE,forever,2500000.0,Non spécifié,,CoinAfrique,coinafrique,zone_description_lieu
COIN D'AFRIQUE,Location bureaux à Forever,LOCATION,BUREAU/COMMERCE,forever,2500000.0,Non spécifié,,CoinAfrique,coinafrique,zone_description_lieu
COIN D'AFRIQUE,Location bureaux & commerces 300 - lomé,LOCATION,BUREAU/COMMERCE,lome,1200000.0,Non spécifié,,CoinAfrique,coinafrique,prix_ou_surface_manquant
COIN D'AFRIQUE,Location entrepôt avec bureau au bord du pavé de bè,LOCATION,BUREAU/COMMERCE,be,600000.0,Non spécifié,,CoinAfrique,coinafrique,prix_ou_surface_manquant
COIN D'AFRIQUE,Location bureaux & commerces 250 - Lomé,LOCATION,BUREAU/COMMERCE,lome,350000.0,Non spécifié,,CoinAfrique,coinafrique,prix_ou_surface_manquant
COIN D'AFRIQUE,Location bureau meublée de 03 pièces à hedzranawoe à côté de clinique ST Joseph,LOCATION,BUREAU/COMMERCE,hedzranawoe a cote de clinique st joseph,300000.0,3,,CoinAfrique,coinafrique,zone_trop_longue
COIN D'AFRIQUE,Location bureau - Atikoumé,LOCATION,BUREAU/COMMERCE,atikoume,230000.0,Non spécifié,,CoinAfrique,coinafrique,prix_ou_surface_manquant
COIN D'AFRIQUE,Location bureau - Atikoumé adinamoto,LOCATION,BUREAU/COMMERCE,atikoume adinamoto,230000.0,Non spécifié,,CoinAfrique,coinafrique,prix_ou_surface_manquant
COIN D'AFRIQUE,Location bureaux & commerces - Lomé,LOCATION,BUREAU/COMMERCE,lome,230000.0,Non spécifié,,CoinAfrique,coinafrique,prix_ou_surface_manquant
COIN D'AFRIQUE,Location bureaux et commerces - Hedjranawoé,LOCATION,BUREAU/COMMERCE,hedzranawoe,200000.0,Non spécifié,,CoinAfrique,coinafrique,prix_ou_surface_manquant
COIN D'AFRIQUE,Location bureaux et commerces - Adidogomé,LOCATION,BUREAU/COMMERCE,adidogome,200000.0,Non spécifié,,CoinAfrique,coinafrique,prix_ou_surface_manquant
COIN D'AFRIQUE,Location bureaux & commerces 001 - Lomé,LOCATION,BUREAU/COMMERCE,lome,150000.0,Non spécifié,,CoinAfrique,coinafrique,prix_ou_surface_manquant
COIN D'AFRIQUE,Location bureaux & commerces 150 - lomé,LOCATION,BUREAU/COMMERCE,lome,150000.0,Non spécifié,,CoinAfrique,coinafrique,prix_ou_surface_manquant
COIN D'AFRIQUE,Location bureau de 03 pièces - Agbalépédo,LOCATION,BUREAU/COMMERCE,agbalepedo,150000.0,3,,CoinAfrique,coinafrique,prix_ou_surface_manquant
COIN D'AFRIQUE,Location bureau 03 pièces au bord du pavé Adidoadin,LOCATION,BUREAU/COMMERCE,adidogome,150000.0,3,,CoinAfrique,coinafrique,prix_ou_surface_manquant
COIN D'AFRIQUE,Location bureau 02 hall au bord du goudron à Agbalepedo fan milk,LOCATION,BUREAU/COMMERCE,agbalepedo,120000.0,Non spécifié,,CoinAfrique,coinafrique,prix_ou_surface_manquant
COIN D'AFRIQUE,Location bureaux et commerces - Kosigan 2,LOCATION,BUREAU/COMMERCE,kosigan 2,80000.0,Non spécifié,,CoinAfrique,coinafrique,prix_ou_surface_manquant
COIN D'AFRIQUE,Location bureau - Lomé,LOCATION,BUREAU/COMMERCE,lome,70000.0,Non spécifié,,CoinAfrique,coinafrique,prix_ou_surface_manquant
COIN D'AFRIQUE,Location bureaux et commerces - Lomé,LOCATION,BUREAU/COMMERCE,lome,54000.0,Non spécifié,,CoinAfrique,coinafrique,prix_ou_surface_manquant
COIN D'AFRIQUE,Location bureaux et commerces - Adidogomé,LOCATION,BUREAU/COMMERCE,adidogome,35000.0,Non spécifié,,CoinAfrique,coinafrique,prix_ou_surface_manquant
COIN D'AFRIQUE,Location bureaux et commerces - Agoē Atsanvé,LOCATION,BUREAU/COMMERCE,agoe atsanve,25000.0,Non spécifié,,CoinAfrique,coinafrique,prix_ou_surface_manquant
COIN D'AFRIQUE,Location maison 7 chambres salon + 2 à Sogbossito derrière coris banque,LOCATION,CHAMBRE,sogbossito,600000.0,7,,CoinAfrique,coinafrique,prix_ou_surface_manquant
COIN D'AFRIQUE,Location meublé 2 chambres salon à Avédji limousine,LOCATION,CHAMBRE,avedji,500000.0,2,,CoinAfrique,coinafrique,prix_ou_surface_manquant
COIN D'AFRIQUE,Location meublé 2 chambres salon à Minamadou,LOCATION,CHAMBRE,minamadou,450000.0,2,,CoinAfrique,coinafrique,prix_ou_surface_manquant
COIN D'AFRIQUE,Location meublée 02 chambres salon à Cacavéli,LOCATION,CHAMBRE,cacaveli,450000.0,2,,CoinAfrique,coinafrique,prix_ou_surface_manquant
COIN D'AFRIQUE,Location apparemment meublé 2 chambres salon - Bè kpota,LOCATION,CHAMBRE,be,450000.0,2,,CoinAfrique,coinafrique,prix_ou_surface_manquant
COIN D'AFRIQUE,Location meublé Chambres salon à Agoè Sogbosito,LOCATION,CHAMBRE,agoe,350000.0,Non spécifié,,CoinAfrique,coinafrique,prix_ou_surface_manquant
COIN D'AFRIQUE,Location meublé chambre salon à Agoè 2lion,LOCATION,CHAMBRE,agoe,350000.0,Non spécifié,,CoinAfrique,coinafrique,prix_ou_surface_manquant
COIN D'AFRIQUE,Location cour unique haut standing 04 chambres salon à Djidjole donou,LOCATION,CHAMBRE,djidjole donou,350000.0,4,,CoinAfrique,coinafrique,prix_ou_surface_manquant
COIN D'AFRIQUE,Location meublé chambres salon à Adidogomé,LOCATION,CHAMBRE,adidogome,300000.0,Non spécifié,,CoinAfrique,coinafrique,prix_ou_surface_manquant
COIN D'AFRIQUE,Location villa meublée chambres salon et studio à Zanguéra,LOCATION,CHAMBRE,zanguera,300000.0,Non spécifié,,CoinAfrique,coinafrique,prix_ou_surface_manquant
COIN D'AFRIQUE,Location studio meublé - Avedji Penthouse,LOCATION,CHAMBRE,avedji penthouse,250000.0,Non spécifié,,CoinAfrique,coinafrique,prix_ou_surface_manquant
COIN D'AFRIQUE,Location studio meublé à Avedji,LOCATION,CHAMBRE,avedji,250000.0,Non spécifié,,CoinAfrique,coinafrique,prix_ou_surface_manquant
TOGO IMMOBILIER,Location chambre salons meublé - Hedjranawoe lomé 2,LOCATION,CHAMBRE,hedjranawoe lome 2,250000.0,Non spécifié,600.0,CoinAfrique,coinafrique,prix_m2_trop_bas
COIN D'AFRIQUE,Location studio meublé - Avedji,LOCATION,CHAMBRE,avedji,230000.0,Non spécifié,,CoinAfrique,coinafrique,prix_ou_surface_manquant
COIN D'AFRIQUE,Location cour unique 3 chambres salon à Hedranawoé non loin du goudron et de l'école Ayeqsou,LOCATION,CHAMBRE,hedzranawoe non loin du goudron et de l,200000.0,3,,CoinAfrique,coinafrique,zone_trop_longue
COIN D'AFRIQUE,Location cour unique 3 chambres salon A Agoé carrefour pardon,LOCATION,CHAMBRE,agoe,180000.0,3,,CoinAfrique,coinafrique,prix_ou_surface_manquant
COIN D'AFRIQUE,Location maison cour unique de 4 chambres salon à Avedji sun city,LOCATION,CHAMBRE,avedji sun city,170000.0,4,,CoinAfrique,coinafrique,prix_ou_surface_manquant
COIN D'AFRIQUE,Location chambre salon - Avepozo Olibo,LOCATION,CHAMBRE,avepozo olibo,150000.0,Non spécifié,,CoinAfrique,coinafrique,prix_ou_surface_manquant
COIN D'AFRIQUE,Location cour unique 2 chambres salon à Bé Kpéhénou 150 m du goudron,LOCATION,CHAMBRE,be kpehenou,150000.0,2,,CoinAfrique,coinafrique,prix_ou_surface_manquant
COIN D'AFRIQUE,Location studio meublé à kegué kpatcha haut standing,LOCATION,CHAMBRE,kegue kpatcha,130000.0,Non spécifié,,CoinAfrique,coinafrique,prix_ou_surface_manquant
COIN D'AFRIQUE,Location 2 chambres salon - Agoé Cacaveli,LOCATION,CHAMBRE,agoe cacaveli,120000.0,2,,CoinAfrique,coinafrique,prix_ou_surface_manquant
COIN D'AFRIQUE,Location cour unique 2 chambres salon à Adidogomé Assiyéyé,LOCATION,CHAMBRE,adidogome,100000.0,2,,CoinAfrique,coinafrique,prix_ou_surface_manquant
COIN D'AFRIQUE,Location cour unique 3 chambres salon - Sogbossito,LOCATION,CHAMBRE,sogbossito,100000.0,3,,CoinAfrique,coinafrique,prix_ou_surface_manquant
COIN D'AFRIQUE,Location cour unique de 2 chambres salon WC douche interne à Kegué échangeur,LOCATION,CHAMBRE,kegue echangeur,80000.0,2,,CoinAfrique,coinafrique,prix_ou_surface_manquant
COIN D'AFRIQUE,Location chambre salon à Atikoumé,LOCATION,CHAMBRE,atikoume,80000.0,Non spécifié,,CoinAfrique,coinafrique,prix_ou_surface_manquant
COIN D'AFRIQUE,Location studio - Atikoumé,LOCATION,CHAMBRE,atikoume,80000.0,Non spécifié,,CoinAfrique,coinafrique,prix_ou_surface_manquant
COIN D'AFRIQUE,Location chambre salon à Avédji Amadahomè,LOCATION,CHAMBRE,avedji,75000.0,Non spécifié,,CoinAfrique,coinafrique,prix_ou_surface_manquant
COIN D'AFRIQUE,Location Chambre Salon - Atikoumé,LOCATION,CHAMBRE,atikoume,70000.0,Non spécifié,,CoinAfrique,coinafrique,prix_ou_surface_manquant
COIN D'AFRIQUE,Location 02 chambre salon - Togo,LOCATION,CHAMBRE,togo,70000.0,2,,CoinAfrique,coinafrique,zone_invalide
COIN D'AFRIQUE,Location chambre salon à Agoé Plateau,LOCATION,CHAMBRE,agoe plateau,65000.0,Non spécifié,,CoinAfrique,coinafrique,prix_ou_surface_manquant
COIN D'AFRIQUE,Location chambres salon à Hedranawoe radio Maria,LOCATION,CHAMBRE,hedzranawoe radio maria,65000.0,Non spécifié,,CoinAfrique,coinafrique,prix_ou_surface_manquant
COIN D'AFRIQUE,Location 02 chambres salon à Zanguéra IPG,LOCATION,CHAMBRE,zanguera,60000.0,2,,CoinAfrique,coinafrique,prix_ou_surface_manquant
COIN D'AFRIQUE,Location chambre salon à Leo 2000,LOCATION,CHAMBRE,leo,60000.0,Non spécifié,,CoinAfrique,coinafrique,prix_ou_surface_manquant
COIN D'AFRIQUE,Location chambres salon à Avedji Assigomé,LOCATION,CHAMBRE,avedji assigome,60000.0,Non spécifié,,CoinAfrique,coinafrique,prix_ou_surface_manquant
COIN D'AFRIQUE,Location chambre - Adidogome Atilamonu,LOCATION,CHAMBRE,adidogome atilamonou,60000.0,Non spécifié,,CoinAfrique,coinafrique,prix_ou_surface_manquant
COIN D'AFRIQUE,Location 2 chambres salon scindé cour a l'étage à Agoé Bawara,LOCATION,CHAMBRE,agoe bawara,55000.0,2,,CoinAfrique,coinafrique,prix_ou_surface_manquant
COIN D'AFRIQUE,Location chambre salon WC douche cuisine interne à Kegué tshinga,LOCATION,CHAMBRE,kegue tshinga,55000.0,Non spécifié,,CoinAfrique,coinafrique,prix_ou_surface_manquant
COIN D'AFRIQUE,Location studio - Legbassito,LOCATION,CHAMBRE,legbassito,50000.0,Non spécifié,,CoinAfrique,coinafrique,prix_ou_surface_manquant
COIN D'AFRIQUE,Location studio - Attiegou CEG,LOCATION,CHAMBRE,attiegou,50000.0,Non spécifié,,CoinAfrique,coinafrique,prix_ou_surface_manquant
COIN D'AFRIQUE,Location studio haut standing à Ségbé,LOCATION,CHAMBRE,segbe,50000.0,Non spécifié,,CoinAfrique,coinafrique,prix_ou_surface_manquant
TOGO IMMOBILIER,Location local - Apedokoe,LOCATION,CHAMBRE,apedokoe,50000.0,Non spécifié,,CoinAfrique,coinafrique,prix_ou_surface_manquant
COIN D'AFRIQUE,Location chambre - Adidogome sagbado,LOCATION,CHAMBRE,adidogome sagbado,50000.0,Non spécifié,,CoinAfrique,coinafrique,prix_ou_surface_manquant
COIN D'AFRIQUE,Location chambre salon - Adidogomé,LOCATION,CHAMBRE,adidogome,50000.0,Non spécifié,,CoinAfrique,coinafrique,prix_ou_surface_manquant
COIN D'AFRIQUE,Location chambre - Lomé,LOCATION,CHAMBRE,lome,50000.0,Non spécifié,,CoinAfrique,coinafrique,prix_ou_surface_manquant
COIN D'AFRIQUE,Location studio - Amandahomé,LOCATION,CHAMBRE,amadahome,50000.0,Non spécifié,,CoinAfrique,coinafrique,prix_ou_surface_manquant
COIN D'AFRIQUE,Location studio - Nukafu,LOCATION,CHAMBRE,nukafu,45000.0,Non spécifié,,CoinAfrique,coinafrique,prix_ou_surface_manquant
COIN D'AFRIQUE,Location studio - Sogbossito,LOCATION,CHAMBRE,sogbossito,45000.0,Non spécifié,,CoinAfrique,coinafrique,prix_ou_surface_manquant
TOGO IMMOBILIER,Location pièce interne à vec cuisine américaine cap Amadahome,LOCATION,CHAMBRE,vec cuisine americaine cap amadahome,45000.0,Non spécifié,,CoinAfrique,coinafrique,zone_trop_longue
COIN D'AFRIQUE,Location chambre salon WC douche cuisine interne à Sogbossito 2,LOCATION,CHAMBRE,sogbossito,45000.0,Non spécifié,,CoinAfrique,coinafrique,prix_ou_surface_manquant
COIN D'AFRIQUE,Location deux chambres salon cuisine et salle - Kohe,LOCATION,CHAMBRE,kohe,40000.0,Non spécifié,,CoinAfrique,coinafrique,prix_ou_surface_manquant
COIN D'AFRIQUE,Location chambre - Adidogomé Sagbado Agotimé,LOCATION,CHAMBRE,adidogome,40000.0,Non spécifié,,CoinAfrique,coinafrique,prix_ou_surface_manquant
COIN D'AFRIQUE,Location chambre salon - Wuiti,LOCATION,CHAMBRE,wuiti,40000.0,Non spécifié,,CoinAfrique,coinafrique,prix_ou_surface_manquant
COIN D'AFRIQUE,Location studio à Agoè athiémé,LOCATION,CHAMBRE,agoe,35000.0,Non spécifié,,CoinAfrique,coinafrique,prix_ou_surface_manquant
COIN D'AFRIQUE,Location chambre - Agoè Atchanve,LOCATION,CHAMBRE,agoe,35000.0,Non spécifié,,CoinAfrique,coinafrique,prix_ou_surface_manquant
COIN D'AFRIQUE,Location studio - Togo,LOCATION,CHAMBRE,togo,35000.0,Non spécifié,,CoinAfrique,coinafrique,zone_invalide
COIN D'AFRIQUE,Location chambre - Lomé,LOCATION,CHAMBRE,lome,30000.0,Non spécifié,,CoinAfrique,coinafrique,prix_ou_surface_manquant
COIN D'AFRIQUE,Location chambres 2 pièces - Lomé,LOCATION,CHAMBRE,lome,30000.0,2,,CoinAfrique,coinafrique,prix_ou_surface_manquant
COIN D'AFRIQUE,Location chambre salon - Davié juste derrière l'école de la police,LOCATION,CHAMBRE,davie juste,30000.0,Non spécifié,,CoinAfrique,coinafrique,zone_description_lieu
COIN D'AFRIQUE,Location chambre - Avepozo Lomé,LOCATION,CHAMBRE,avepozo lome,30000.0,Non spécifié,,CoinAfrique,coinafrique,prix_ou_surface_manquant
COIN D'AFRIQUE,Location chambre salon wc douche cuisine interne + terrasse à Kegué O king's,LOCATION,CHAMBRE,kegue o king s,30000.0,Non spécifié,,CoinAfrique,coinafrique,prix_ou_surface_manquant
COIN D'AFRIQUE,Location studio - Togo,LOCATION,CHAMBRE,togo,25000.0,Non spécifié,,CoinAfrique,coinafrique,zone_invalide
TOGO IMMOBILIER,Location large pièce avec sanitaire interne et cuisine à Agoè camp GP,LOCATION,CHAMBRE,agoe,25000.0,Non spécifié,,CoinAfrique,coinafrique,prix_ou_surface_manquant
COIN D'AFRIQUE,Location chambre - Kara,LOCATION,CHAMBRE,kara,23000.0,Non spécifié,,CoinAfrique,coinafrique,prix_ou_surface_manquant
COIN D'AFRIQUE,Location studio meublé - Totsi,LOCATION,CHAMBRE,totsi,23000.0,Non spécifié,,CoinAfrique,coinafrique,prix_ou_surface_manquant
COIN D'AFRIQUE,Location studio meublé avec cuisine - Hedrzanawé,LOCATION,CHAMBRE,hedzranawoe,20000.0,Non spécifié,,CoinAfrique,coinafrique,prix_ou_surface_manquant
COIN D'AFRIQUE,Location chambres - Grand marché de lomé,LOCATION,CHAMBRE,grand marche de lome,17000.0,Non spécifié,,CoinAfrique,coinafrique,prix_ou_surface_manquant
COIN D'AFRIQUE,Location chambre - Agbalepedo,LOCATION,CHAMBRE,agbalepedo,17000.0,Non spécifié,,CoinAfrique,coinafrique,prix_ou_surface_manquant
COIN D'AFRIQUE,Location studio meublé à Attiegou dva,LOCATION,CHAMBRE,attiegou dva,15000.0,Non spécifié,,CoinAfrique,coinafrique,prix_ou_surface_manquant
COIN D'AFRIQUE,Location chambre salon meublé - Togo,LOCATION,CHAMBRE,togo,15000.0,Non spécifié,,CoinAfrique,coinafrique,zone_invalide
COIN D'AFRIQUE,Location studio meublé - Totsi,LOCATION,CHAMBRE,totsi,15000.0,Non spécifié,,CoinAfrique,coinafrique,prix_ou_surface_manquant
TOGO IMMOBILIER,Location studio Adidogomé,LOCATION,CHAMBRE,adidogome,15000.0,1,,CoinAfrique,coinafrique,prix_ou_surface_manquant
COIN D'AFRIQUE,Location chambres - Lomégan,LOCATION,CHAMBRE,lomegan,15000.0,Non spécifié,,CoinAfrique,coinafrique,prix_ou_surface_manquant
COIN D'AFRIQUE,location chambres - Grand Marché De Lomé,LOCATION,CHAMBRE,grand marche de lome,13000.0,Non spécifié,,CoinAfrique,coinafrique,prix_ou_surface_manquant
COIN D'AFRIQUE,Location chambre - Grand Marché de Lomé,LOCATION,CHAMBRE,grand marche de lome,12000.0,Non spécifié,,CoinAfrique,coinafrique,prix_ou_surface_manquant
COIN D'AFRIQUE,Location entrepôt à Noukafu,LOCATION,ENTREPOT,noukafu,1.7E9,Non spécifié,,CoinAfrique,coinafrique,prix_ou_surface_manquant
COIN D'AFRIQUE,Location entrepôt Bé rue de l'Ocam,LOCATION,ENTREPOT,be,2.0E8,Non spécifié,,CoinAfrique,coinafrique,prix_ou_surface_manquant
COIN D'AFRIQUE,Location entrepôt Baguida,LOCATION,ENTREPOT,baguida,3.0E7,Non spécifié,,CoinAfrique,coinafrique,prix_ou_surface_manquant
COIN D'AFRIQUE,Location magasin et entrepôt - zone portuaire,LOCATION,ENTREPOT,zone portuaire,1.612E7,Non spécifié,,CoinAfrique,coinafrique,prix_ou_surface_manquant
COIN D'AFRIQUE,Location Entrepôt à Kpogan,LOCATION,ENTREPOT,kpogan,1.2E7,Non spécifié,,CoinAfrique,coinafrique,prix_ou_surface_manquant
COIN D'AFRIQUE,Location magasins et entrepôts - Avepozo,LOCATION,ENTREPOT,avepozo,1.05375E7,Non spécifié,,CoinAfrique,coinafrique,prix_ou_surface_manquant
COIN D'AFRIQUE,Location Entrepôt à Kpogan),LOCATION,ENTREPOT,kpogan,8100000.0,Non spécifié,,CoinAfrique,coinafrique,prix_ou_surface_manquant
COIN D'AFRIQUE,Location entrepôt à baguida,LOCATION,ENTREPOT,baguida,5200000.0,Non spécifié,,CoinAfrique,coinafrique,prix_ou_surface_manquant
TOGO IMMOBILIER,Location hall - Klikamé au bord du goudron,LOCATION,ENTREPOT,klikame,2500000.0,Non spécifié,,CoinAfrique,coinafrique,prix_ou_surface_manquant
COIN D'AFRIQUE,Location entrepôt - Aeroport,LOCATION,ENTREPOT,hedzranawoe aeroport,1500000.0,Non spécifié,,CoinAfrique,coinafrique,prix_ou_surface_manquant
TOGO IMMOBILIER,Location 2 Grand hall au 1er et 2eme étages - Atikoume',LOCATION,ENTREPOT,atikoume,1000000.0,Non spécifié,,CoinAfrique,coinafrique,prix_ou_surface_manquant
TOGO IMMOBILIER,Location Salle de conférence - Tokoin,LOCATION,ENTREPOT,tokoin,300000.0,Non spécifié,,CoinAfrique,coinafrique,prix_ou_surface_manquant
COIN D'AFRIQUE,Location entrepôt ou magasin Tokoin Cassablanca au bord du goudron,LOCATION,ENTREPOT,tokoin,300000.0,Non spécifié,,CoinAfrique,coinafrique,prix_ou_surface_manquant
TOGO IMMOBILIER,Location magasin - 2 lions,LOCATION,ENTREPOT,agoe 2 lions,140000.0,Non spécifié,,CoinAfrique,coinafrique,prix_ou_surface_manquant
COIN D'AFRIQUE,Location immeuble locatif à Logopé,LOCATION,IMMEUBLE,logope,1.2E7,Non spécifié,,CoinAfrique,coinafrique,prix_ou_surface_manquant
COIN D'AFRIQUE,Location immeuble à Atikoumé,LOCATION,IMMEUBLE,atikoume,6000000.0,Non spécifié,,CoinAfrique,coinafrique,prix_ou_surface_manquant
COIN D'AFRIQUE,Location immeuble - Kégué somayaf au bord du goudron,LOCATION,IMMEUBLE,kegue,4000000.0,Non spécifié,,CoinAfrique,coinafrique,prix_ou_surface_manquant
COIN D'AFRIQUE,Location immeuble R+4 à Kegue,LOCATION,IMMEUBLE,kegue,4000000.0,Non spécifié,,CoinAfrique,coinafrique,prix_ou_surface_manquant
COIN D'AFRIQUE,Location immeubles - Agoe cacaveli,LOCATION,IMMEUBLE,agoe cacaveli,800000.0,Non spécifié,,CoinAfrique,coinafrique,prix_ou_surface_manquant
COIN D'AFRIQUE,Location immeuble bureaux à Avédji limousine,LOCATION,IMMEUBLE,avedji,800000.0,Non spécifié,,CoinAfrique,coinafrique,prix_ou_surface_manquant
COIN D'AFRIQUE,Location immeuble - Agoè Cacaveli,LOCATION,IMMEUBLE,agoe,750000.0,Non spécifié,,CoinAfrique,coinafrique,prix_ou_surface_manquant
COIN D'AFRIQUE,Location immeuble a Agoé cacaveli,LOCATION,IMMEUBLE,agoe cacaveli,750000.0,Non spécifié,,CoinAfrique,coinafrique,prix_ou_surface_manquant
COIN D'AFRIQUE,Location immeuble - Lomé,LOCATION,IMMEUBLE,lome,750000.0,Non spécifié,,CoinAfrique,coinafrique,prix_ou_surface_manquant
COIN D'AFRIQUE,Location immeuble r+2 à Cacavéli,LOCATION,IMMEUBLE,cacaveli,750000.0,Non spécifié,,CoinAfrique,coinafrique,prix_ou_surface_manquant
